#This is a list of long-lived, "immortal", malware domains
buo.cc,immortal malware domain
bur-nn.ru,immortal malware domain
butikzabava.ru,immortal malware domain
bwisa.org,immortal malware domain
c3q.ru,immortal malware domain
c6y.ru,immortal malware domain
camservicesgroup.com,immortal malware domain
cancerlove.org,immortal malware domain
cash-inferno.de,immortal malware domain
caturismo.com.ar,immortal malware domain
cc286.com,immortal malware domain
ccfelomvhk.com,immortal malware domain
cempas.com,immortal malware domain
cept.en.world-stone.com,immortal malware domain
cfnmking.com,immortal malware domain
cft4.co.cc,immortal malware domain
cgispy.com,immortal malware domain
check-updates.net,immortal malware domain
chelpo94landsa.rr.nu,immortal malware domain
chinacxyy.com,immortal malware domain
chinapower7.com,immortal malware domain
chlawhome.org,immortal malware domain
cinemaedvd.com,immortal malware domain
cipayroll.com,immortal malware domain
clickideaonline.com,immortal malware domain
clicksor-com.eastmoney.com.mobile-de.homesaleplus.ru,immortal malware domain
clubfrontenisnaquera.es,immortal malware domain
commonclothing.in,immortal malware domain
conservative.ru,immortal malware domain
coolnameshop.cn,immortal malware domain
coolstats1.net,immortal malware domain
copymycashsystem.com,immortal malware domain
counter-wordpress.com,immortal malware domain
cpmq.cn,immortal malware domain
cq6688.com,immortal malware domain
creatives.co.in,immortal malware domain
crossleather.com,immortal malware domain
crow-dc.ru,immortal malware domain
cybergamez.us,immortal malware domain
dagama.itkm.ru,immortal malware domain
denverfilmdigitalmedia.cn,immortal malware domain
deunce68rtaint.rr.nu,immortal malware domain
dfdsfadfsd.com,immortal malware domain
dialistico.net,immortal malware domain
diettopseek.cn,immortal malware domain
dmg-az.de,immortal malware domain
dnwswurowz.byinter.net,immortal malware domain
download.cdn.jzip.com,immortal malware domain
downloadoney.com,immortal malware domain
drjaykimacademy.com,immortal malware domain
ds-comzug.com,immortal malware domain
dxline.cn,immortal malware domain
easy-tricks.info,immortal malware domain
edcomparison.com,immortal malware domain
edsse.com,immortal malware domain
ekotastic.net,immortal malware domain
elite-bijou.com.ua,immortal malware domain
elitesecuritypro.com,immortal malware domain
embrari-1.cn,immortal malware domain
ersinkayisli.com,immortal malware domain
esassociacao.org,immortal malware domain
eubuild.com,immortal malware domain
euro3d.eu,immortal malware domain
eurocompkft.hu,immortal malware domain
excitingmovs.com,immortal malware domain
f-scripts.co.nr,immortal malware domain
fafdmr.com,immortal malware domain
falconsafari.com,immortal malware domain
faloge.com,immortal malware domain
fanclubmania.ru,immortal malware domain
fdp-stjohann-ost.de,immortal malware domain
fffddd11.cn,immortal malware domain
ffsi.info,immortal malware domain
fiberastat.com,immortal malware domain
fightagent.ru,immortal malware domain
file.mm.co.kr,immortal malware domain
file.oculus-tech.com,immortal malware domain
findbigname.cn,immortal malware domain
findbigurls.cn,immortal malware domain
findyoujob.in,immortal malware domain
finofalts.com,immortal malware domain
flashsrealm.com,immortal malware domain
flashupdatenow.co,immortal malware domain
foxionserl.com,immortal malware domain
fpert.qpoe.com,immortal malware domain
frantsuz.com,immortal malware domain
free-online-games.cybergamez.us,immortal malware domain
frj.co.kr,immortal malware domain
fungshing.com.hk,immortal malware domain
g-oogl-e.com,immortal malware domain
gallerycrush.com,immortal malware domain
gamegoldonline.in,immortal malware domain
gclabrelscon.net,immortal malware domain
gdzotvetru.com,immortal malware domain
gearedunder.com,immortal malware domain
get.setheo.com,immortal malware domain
getbonuszcheck.biz,immortal malware domain
gillingscamps.co.uk,immortal malware domain
gilmoregirlspodcast.com,immortal malware domain
gjsqbsqawb.myfw.us,immortal malware domain
gnadrugtaskforce.org,immortal malware domain
gogofly.cjb.net,immortal malware domain
goodgirlsporn.com,immortal malware domain
google--analytics.com,immortal malware domain
google-anallytics.com,immortal malware domain
google.maniyakat.cn,immortal malware domain
googlesgo.com,immortal malware domain
googlmap.asia,immortal malware domain
grampus.ru,immortal malware domain
greatbundle.com,immortal malware domain
grepol.pl,immortal malware domain
grk6mgehel1hfehn.ru,immortal malware domain
gtech-strategies.com,immortal malware domain
h-r-elect.com,immortal malware domain
halifax-international.co.cc,immortal malware domain
hazinyolcu.com,immortal malware domain
hejaza.cn,immortal malware domain
hhj5.cn,immortal malware domain
hi8.ss.la,immortal malware domain
hogwart.konkuk.ac.kr,immortal malware domain
homesaleplus.ru,immortal malware domain
ibookschool.co.kr,immortal malware domain
ibw.co.kr,immortal malware domain
icemed.net,immortal malware domain
ifighi.net,immortal malware domain
igri2011.ru,immortal malware domain
illaboratoriosrl.it,immortal malware domain
iloveeu.es,immortal malware domain
incas.co.kr,immortal malware domain
indexjs.ru,immortal malware domain
indiatouragency.com,immortal malware domain
iner.kz,immortal malware domain
inet-poisk.ru,immortal malware domain
infolator.info,immortal malware domain
investice-do-nemovitosti.eu,immortal malware domain
isaac-mafi.persiangig.com,immortal malware domain
j0008.com,immortal malware domain
jewoosystem.co.kr,immortal malware domain
ji88.com,immortal malware domain
jl.chura.pl,immortal malware domain
jnvamritsar.org.in,immortal malware domain
jobdatings.net,immortal malware domain
joerg-gils.de,immortal malware domain
jomlajavascript.ru,immortal malware domain
jqueryjsscript.ru,immortal malware domain
jsngupdwxeoa.uglyas.com,immortal malware domain
julis-sb.de,immortal malware domain
jwsc.cn,immortal malware domain
kakvsegda.com,immortal malware domain
karlast.com,immortal malware domain
ketoanhaiphong.vn,immortal malware domain
keyboardz.net,immortal malware domain
khamrianschool.com,immortal malware domain
kidsghibli.com,immortal malware domain
klaratsetkin.info,immortal malware domain
klwines.com.order.complete.prysmm.net,immortal malware domain
koklik.com,immortal malware domain
kqyluyfv.cz.cc,immortal malware domain
kusco.tw,immortal malware domain
laed.ru,immortal malware domain
lana-lid.ru,immortal malware domain
leucosib.ru,immortal malware domain
ligrfc.ncl.co.kr,immortal malware domain
lindy.co.id,immortal malware domain
loadprofi.com,immortal malware domain
locationlook.ru,immortal malware domain
lolblog.cn,immortal malware domain
loveaz.biz,immortal malware domain
lovekills.ru,immortal malware domain
lubov.co.il,immortal malware domain
mah0ney.com,immortal malware domain
maifrchsd.com,immortal malware domain
mainstatserver.com,immortal malware domain
maithi.info,immortal malware domain
makeasymoneyx.com,immortal malware domain
malepad.ru,immortal malware domain
maqns.webege.com,immortal malware domain
marco-behrendt.de,immortal malware domain
matrics.ro,immortal malware domain
mayatek.info,immortal malware domain
mazda.georgewkohn.com,immortal malware domain
mebelest.ru,immortal malware domain
mediahousenamebuypicture.cn,immortal malware domain
mediast.eu,immortal malware domain
megabesucher.eu,immortal malware domain
meijersa.bighosted.com,immortal malware domain
members.valkorsgoldmakingguide.com,immortal malware domain
meqashopperinfo.com,immortal malware domain
methuenedge.com,immortal malware domain
meziamussucemaqueue.su,immortal malware domain
mh-hundesport.de,immortal malware domain
missionoch.org,immortal malware domain
mldtdbsoko.myfw.us,immortal malware domain
mmexe.com,immortal malware domain
mobile-content.info,immortal malware domain
mp3-pesni.ru,immortal malware domain
mrappolt.de,immortal malware domain
msw67.cafe24.com,immortal malware domain
muglaulkuocaklari.org,immortal malware domain
mumukafes.net,immortal malware domain
my-best-web.com,immortal malware domain
my-lg070.net,immortal malware domain
mybuzzmonitor.com,immortal malware domain
mygooglemy.com,immortal malware domain
myredirect.us,immortal malware domain
mysimash.info,immortal malware domain
mystarnet2.com,immortal malware domain
mywarworld.cn,immortal malware domain
namemaster46.net,immortal malware domain
namesupermart.cn,immortal malware domain
needserve.ru,immortal malware domain
negocios-mlm.com,immortal malware domain
neobake.com,immortal malware domain
net4um.com,immortal malware domain
newswf.com,immortal malware domain
nextlevelfinance.com,immortal malware domain
nextlevellacrosse.com,immortal malware domain
ninjafy.com,immortal malware domain
nje1.cn,immortal malware domain
now.ge,immortal malware domain
nro.gov.sd,immortal malware domain
nyoflak.com,immortal malware domain
nytndbssyrtkjuykiryu7.rr.nu,immortal malware domain
ocat84einc.rr.nu,immortal malware domain
ohhdear.org,immortal malware domain
oktatasicentrum.uw.hu,immortal malware domain
old.yesmeskin.co.kr,immortal malware domain
olivier.goetz.free.fr,immortal malware domain
omoby.net,immortal malware domain
onclicklook.ru,immortal malware domain
onthenetas.com,immortal malware domain
osmos-android.org,immortal malware domain
osmuryf.ru,immortal malware domain
ouroldfriends.com,immortal malware domain
paintitpink.org,immortal malware domain
pairedpixels.com,immortal malware domain
paperquillingart.com,immortal malware domain
passportblues.ru,immortal malware domain
patogh-persian.persiangig.com,immortal malware domain
pattayabazaar.com,immortal malware domain
paysafecard.name,immortal malware domain
pcmaxsoftware.com,immortal malware domain
pdk.lcn.cc,immortal malware domain
peguards.cc,immortal malware domain
peoria33884.cz.cc,immortal malware domain
perevod.me,immortal malware domain
personalsyscheck.com,immortal malware domain
petmovea.com,immortal malware domain
pham.duchieu.de,immortal malware domain
photomoa.co.kr,immortal malware domain
pinkpillar.ru,immortal malware domain
planyoursport.fr,immortal malware domain
pmnotary.com,immortal malware domain
podilovy-fond.eu,immortal malware domain
pokerlivestar.de,immortal malware domain
pokerlounge-langenfeld.de,immortal malware domain
pornstar-candysue.de,immortal malware domain
ppcsoft.in,immortal malware domain
profiremont.com.ua,immortal malware domain
prysmm.net,immortal malware domain
pyrene-rando.com,immortal malware domain
q1e.ru,immortal malware domain
qixiu88.com,immortal malware domain
r0218.rsstatic.ru,immortal malware domain
rahpublications.com,immortal malware domain
rapru.info,immortal malware domain
reachsaw.ru,immortal malware domain
recover888.com,immortal malware domain
recyclersvoice.com,immortal malware domain
rediropencom.com,immortal malware domain
redlinecompany.ravelotti.cn,immortal malware domain
regedintheclub.info,immortal malware domain
registry-fix-softwares.com,immortal malware domain
respondsourceeffects.info,immortal malware domain
reycross.cn,immortal malware domain
rhrhrhrhereo.cn,immortal malware domain
right.dubaidaily.info,immortal malware domain
ristoncharge.in,immortal malware domain
rjytkixbfjxkk.myfw.us,immortal malware domain
robotbobot.cn,immortal malware domain
rochesterdata.com,immortal malware domain
rodtheking.com,immortal malware domain
roscoesrestaurant.com,immortal malware domain
rurik.at.ua,immortal malware domain
s4gvhd35.ru,immortal malware domain
sa-m.com,immortal malware domain
sajko.co.cc,immortal malware domain
sam-sdelai.blogspot.com,immortal malware domain
scriptjs.ru,immortal malware domain
scriptslimit.info,immortal malware domain
searra-ditol.cn,immortal malware domain
seawolbeamasa.com,immortal malware domain
secitasr.holdonhosting.net,immortal malware domain
seokwang.org,immortal malware domain
seopoint.com,immortal malware domain
serialpost.net,immortal malware domain
setheo.com,immortal malware domain
sfhh46.cz.cc,immortal malware domain
sillyslit.com,immortal malware domain
simpleworldhouse.ru,immortal malware domain
smx.nu,immortal malware domain
snrp.uglyas.com,immortal malware domain
socks5service.cn,immortal malware domain
softprojects007.ru,immortal malware domain
sovi.tw,immortal malware domain
spider-site.yoyo.pl,immortal malware domain
spywarepc.info,immortal malware domain
spywaresite.info,immortal malware domain
sseal.ru,immortal malware domain
sslqlwitv.myfw.us,immortal malware domain
sudanartists.org,immortal malware domain
superore.ru,immortal malware domain
supersupermall.ru,immortal malware domain
syscodec.com,immortal malware domain
systemtds.net,immortal malware domain
szdamuzhi.com,immortal malware domain
szflw.com,immortal malware domain
sznm.com.cn,immortal malware domain
talentvillage.co.uk,immortal malware domain
teamreboot.net,immortal malware domain
teksograd.ru,immortal malware domain
tepix.ru,immortal malware domain
test-traffic.narod.ru,immortal malware domain
thehomelabs.ru,immortal malware domain
thesuperexchange.ru,immortal malware domain
timedirect.ru,immortal malware domain
tnk-sat.com,immortal malware domain
tomosetuci9.cz.cc,immortal malware domain
toolbox.nl,immortal malware domain
tradeincas.ru,immortal malware domain
traf.street-info.com,immortal malware domain
trafcenter.us,immortal malware domain
traffok.cn,immortal malware domain
trffc3.ru,immortal malware domain
triblabla.awasr.cn,immortal malware domain
trueviewhosting.com,immortal malware domain
tunatekstil.net,immortal malware domain
turkish-hospitality.com,immortal malware domain
tvmedion.pl,immortal malware domain
twenbrmndfui.myredirect.us,immortal malware domain
uegnytqslcm.myfw.us,immortal malware domain
ulka-gallery.yoyo.pl,immortal malware domain
unitedsol.net,immortal malware domain
usbbqparts.com,immortal malware domain
uznai-pravdu-ru.1gb.ru,immortal malware domain
vakantiefoto.mobi,immortal malware domain
valkorsgoldmakingguide.com,immortal malware domain
vc-business.com,immortal malware domain
vifs.traveltravet.cn,immortal malware domain
vip-traffic.com,immortal malware domain
virusdetection.com-one.net,immortal malware domain
voxinghelt.com,immortal malware domain
w3c-jquery.cz.cc,immortal malware domain
wangqiao365.com,immortal malware domain
wc-host.cn,immortal malware domain
we-faw.cz.cc,immortal malware domain
webnetenglish.ru,immortal malware domain
webservicesttt.ru,immortal malware domain
wee4wee.ws,immortal malware domain
westcountry.ru,immortal malware domain
wielkilukwarty.pl,immortal malware domain
winmediaplayer.com,immortal malware domain
witchsoft.de,immortal malware domain
wm.17wan.info,immortal malware domain
wolfvw.narod.ru,immortal malware domain
wood086.com,immortal malware domain
wpills.info,immortal malware domain
wqs88.com,immortal malware domain
wypromuj.nazwa.pl,immortal malware domain
x-daily.com,immortal malware domain
x6x6.info,immortal malware domain
xanjan.cn,immortal malware domain
xap.ss.la,immortal malware domain
xxi.ss.la,immortal malware domain
ya-googl.ws,immortal malware domain
ybjjr.com,immortal malware domain
yeniyuzyillions.org,immortal malware domain
yes4biz.net,immortal malware domain
youaskedthedomain.cn,immortal malware domain
yourbestway.cn,immortal malware domain
youthfire.com,immortal malware domain
youthsprout.com,immortal malware domain
ypufubegopem.mynetav.org,immortal malware domain
ysbbcrypsc.com,immortal malware domain
zdzd.com,immortal malware domain
zfhbsvcererr.myredirect.us,immortal malware domain
ziomale.net63.net,immortal malware domain
zonement.com,immortal malware domain
zw52.ru,immortal malware domain
zzjsujpstcsx.myfw.us,immortal malware domain
38zu.cn,immortal malware domain
pempoo.com,immortal malware domain
39u.ru,immortal malware domain
3a1.ru,immortal malware domain
39j.ru,immortal malware domain
3a2.ru,immortal malware domain
3b4.ru,immortal malware domain
3b7.ru,immortal malware domain
3b8.ru,immortal malware domain
3b9.ru,immortal malware domain
3bh.ru,immortal malware domain
3bp.ru,immortal malware domain
3bq.ru,immortal malware domain
3ca.ru,immortal malware domain
3cf.ru,immortal malware domain
3cw.ru,immortal malware domain
3ew.ru,immortal malware domain
3f2.ru,immortal malware domain
3f7.ru,immortal malware domain
3f9.ru,immortal malware domain
vb30.co.cc,immortal malware domain
4safe.in,immortal malware domain
jjghui.com,immortal malware domain
12directions.com,immortal malware domain
falsewi.com,immortal malware domain
aviationclub.ae,immortal malware domain
blackhulu.com,immortal malware domain
brenz.pl,immortal malware domain
directlinkq.cn,immortal malware domain
hzdmr.com,immortal malware domain
pulpic.com,immortal malware domain
retro-7-3.cz.cc,immortal malware domain
secure-softwaremanager.com,immortal malware domain
the-wildbunch.net,immortal malware domain
gumblar.cn,immortal malware domain
1a-teensbilder.de,immortal malware domain
asphalt7-android.org,immortal malware domain
autizmus.n1.hu,immortal malware domain
bachtshirts.com,immortal malware domain
becjiewedding.com,immortal malware domain
beethoventshirts.com,immortal malware domain
caedvkkimck.myfw.us,immortal malware domain
dapxonuq.ru,immortal malware domain
donmezler.net,immortal malware domain
ebgilaznkcxa.myfw.us,immortal malware domain
firoznadiadwala.com,immortal malware domain
free-ddddsex-ddddpasswords.isthebe.st,immortal malware domain
free-dsex-dpasswords.isthebe.st,immortal malware domain
fruit-ninja-android.org,immortal malware domain
gabriellerosephotography.com,immortal malware domain
gohvjgbrplkm.myfw.us,immortal malware domain
index.isthebe.st,immortal malware domain
internetnamestore.cn,immortal malware domain
its53new.rr.nu,immortal malware domain
lqlonqihgkco.kwik.to,immortal malware domain
lsxswsgka.myfw.us,immortal malware domain
namestorefilmlife.cn,immortal malware domain
narbhaveecareers.com,immortal malware domain
radiomangalia.isthebe.st,immortal malware domain
rnrbdynkblyb.myfw.us,immortal malware domain
srutebmduoh.myfw.us,immortal malware domain
ssbo98omin.rr.nu,immortal malware domain
tenin58gaccel.rr.nu,immortal malware domain
tsm.25u.com,immortal malware domain
tsxwbywjwdm.myfw.us,immortal malware domain
vra4.com,immortal malware domain
wpvhiedhnzxs.myfw.us,immortal malware domain
wtgylzokmsyd.myfw.us,immortal malware domain
ywzjvqssv.myfw.us,immortal malware domain
zqruajfsgir.myfw.us,immortal malware domain
bestnewhaven.ru,immortal malware domain
goooogleadsence.biz,immortal malware domain
jkhteqa.com,immortal malware domain
prerre.com,immortal malware domain
curiouserdesserts.com,immortal malware domain
javaterm.com,immortal malware domain
1492tapasbar.com,immortal malware domain
2000tours.com,immortal malware domain
230x.net,immortal malware domain
4q.pl,immortal malware domain
53server.com,immortal malware domain
5thcongress.iribs.org,immortal malware domain
7alati.com,immortal malware domain
abcmlm.com,immortal malware domain
addonrock.ru,immortal malware domain
alliancespectacles.com,immortal malware domain
argoauto.net,immortal malware domain
assbrotherhood.ru,immortal malware domain
associazioneiltrovatore.it,immortal malware domain
berlin-hauptstadtanwaeltin.de,immortal malware domain
caymanlandsales.com,immortal malware domain
dacenete.com,immortal malware domain
djsevents.be,immortal malware domain
estasiatica.com,immortal malware domain
euytkfwa.ddns.info,immortal malware domain
fat-jaguar.info,immortal malware domain
fetishfitnessbabes.com,immortal malware domain
fhjakfjg.ddns.info,immortal malware domain
findbigbearproperty.cn,immortal malware domain
france-leasebacks.com,immortal malware domain
funnysignage.com,immortal malware domain
ghura.pl,immortal malware domain
gksdh.cn,immortal malware domain
indianmediagroup.com,immortal malware domain
indigweorls.ddns.info,immortal malware domain
integratedidea.com,immortal malware domain
itra.cn,immortal malware domain
jeikungjapani.com,immortal malware domain
jerrysautosurf.com,immortal malware domain
joomlato.com,immortal malware domain
kanika.ru,immortal malware domain
kuaiche.com,immortal malware domain
licenseacquisition.org,immortal malware domain
mampoks.ru,immortal malware domain
miserji.com,immortal malware domain
moneysavingreport.com,immortal malware domain
myeverydaylife.net,immortal malware domain
myfucking-pussy.com,immortal malware domain
namebuypicture.cn,immortal malware domain
nimp.org,immortal malware domain
nonrisem.com,immortal malware domain
nopdmjg.ddns.info,immortal malware domain
philippine-embassy.ir,immortal malware domain
publitweet.com,immortal malware domain
rd.jiguangie.com,immortal malware domain
redoperabwo.ru,immortal malware domain
refireads.com,immortal malware domain
relaax.co.cc,immortal malware domain
rolyjyl.ru,immortal malware domain
sarahpalinhotpics.com,immortal malware domain
sepatugaul.dhmart.info,immortal malware domain
step2me.net,immortal malware domain
theshinhwa.com,immortal malware domain
trakyareklam.net,immortal malware domain
walesedu.com,immortal malware domain
warneracademy.com,immortal malware domain
woosungelec.com,immortal malware domain
zimeks.com.mk,immortal malware domain
zipshift.com,immortal malware domain
chura.pl,immortal malware domain
commitse.ru,immortal malware domain
lasimp04risoned.rr.nu,immortal malware domain
malathris.cz.cc,immortal malware domain
new-friha.cz.cc,immortal malware domain
newstaticup.com,immortal malware domain
oc00co.cn,immortal malware domain
rebotstat.com,immortal malware domain
rxgssllt.cn,immortal malware domain
witcobber.com,immortal malware domain
cheapscannerprotectionxp.com,immortal malware domain
llantasdelpacifico.cl,immortal malware domain
soft2011.co.uk,immortal malware domain
cgwx.info,immortal malware domain
chadon.nl,immortal malware domain
dierpret.nl,immortal malware domain
drubet.com,immortal malware domain
glondis.cn,immortal malware domain
gorlumclub.in,immortal malware domain
m-analytics.net,immortal malware domain
minidvdsoft.com,immortal malware domain
molo.tw,immortal malware domain
newuyuy2012.osa.pl,immortal malware domain
plotonk.com,immortal malware domain
privacyme.co.kr,immortal malware domain
productionguy.com,immortal malware domain
reddragonfl.com,immortal malware domain
secaviable.ru,immortal malware domain
twitterlays.com,immortal malware domain
webdiz2.ru,immortal malware domain
mixmediadirect.cn,immortal malware domain
inttools.ru,immortal malware domain
redpoo.com,immortal malware domain
general-st.info,immortal malware domain
google-stats49.info,immortal malware domain
googleanalytlcs.net,immortal malware domain
hugetopnonfat.cn,immortal malware domain
kandrarkkm.org,immortal malware domain
lotbetworld.cn,immortal malware domain
modinali.com,immortal malware domain
pills.ind.in,immortal malware domain
rsequitytips.com,immortal malware domain
toolboxhome.cn,immortal malware domain
treplikon.com,immortal malware domain
tenthprofit.ru,immortal malware domain
google-analytlcs.com,immortal malware domain
greatliteautobest.cn,immortal malware domain
grepad.com,immortal malware domain
iqckly.ru,immortal malware domain
lasur8e.com,immortal malware domain
namestorevideo.cn,immortal malware domain
social-stats.info,immortal malware domain
tntky.org,immortal malware domain
grizzli-counter.com,immortal malware domain
trafdriver.com,immortal malware domain
zief.pl,immortal malware domain
97sky.cn,immortal malware domain
itappm.com,immortal malware domain
m2pk.com,immortal malware domain
tellusforalife.us,immortal malware domain
bigtoprocks.cn,immortal malware domain
bqtl.in,immortal malware domain
c6h.at,immortal malware domain
c8t.at,immortal malware domain
c9u.at,immortal malware domain
dynamicfilmmedia.cn,immortal malware domain
f7y.at,immortal malware domain
javlprni.ddns.name,immortal malware domain
kkxv.in,immortal malware domain
martpictureexistence.cn,immortal malware domain
meldorgroup.cn,immortal malware domain
nqrl.in,immortal malware domain
oufc.in,immortal malware domain
q0w.ru,immortal malware domain
q1l.ru,immortal malware domain
q5k.ru,immortal malware domain
u1j.ru,immortal malware domain
u3j.ru,immortal malware domain
u3m.ru,immortal malware domain
u3y.ru,immortal malware domain
u5m.ru,immortal malware domain
u5v.ru,immortal malware domain
u6n.ru,immortal malware domain
u7e.ru,immortal malware domain
u8b.ru,immortal malware domain
u9b.ru,immortal malware domain
u9k.ru,immortal malware domain
18dd.net,immortal malware domain
318x.com,immortal malware domain
3c9.ru,immortal malware domain
3f4.ru,immortal malware domain
3f6.ru,immortal malware domain
3f8.ru,immortal malware domain
6w2.ru,immortal malware domain
85102152.com,immortal malware domain
888758.com,immortal malware domain
abbcp.cn,immortal malware domain
admagnet1.com,immortal malware domain
advabnr.com,immortal malware domain
afonya123.com,immortal malware domain
alienradar.ru,immortal malware domain
alwasluae.net,immortal malware domain
americanmedicalproducts.us,immortal malware domain
ancom1.ru,immortal malware domain
asfirey.com,immortal malware domain
azadtravels.co.uk,immortal malware domain
baidustatz.com,immortal malware domain
baywireless.net,immortal malware domain
besloqawe.com,immortal malware domain
best-med-shop.com,immortal malware domain
bestfilmlife.cn,immortal malware domain
bestlitevideo.cn,immortal malware domain
bevelli.com,immortal malware domain
bigdeal777.com,immortal malware domain
bigtopstats.cn,immortal malware domain
bliman.com,immortal malware domain
bookav.net,immortal malware domain
bovusforum.com,immortal malware domain
brandnameshoppin.cn,immortal malware domain
brandschutztechnik-hartmann.de,immortal malware domain
cavaliersales.com,immortal malware domain
chilli-recipes.com,immortal malware domain
ckt4.cn,immortal malware domain
cologne-mohair-dyers.com,immortal malware domain
correndo.se,immortal malware domain
counterweb.cn,immortal malware domain
d99q.cn,immortal malware domain
daxia123.cn,immortal malware domain
delhicakesngifts.com,immortal malware domain
denisen.com.cn,immortal malware domain
deonixion.com,immortal malware domain
deryam.biz,immortal malware domain
dgp.cc,immortal malware domain
diamonstar.cn,immortal malware domain
doitbig.org,immortal malware domain
echarts.cn,immortal malware domain
electronicssense-search.com,immortal malware domain
emrahkeskin.com,immortal malware domain
enswdzq112aazz.com,immortal malware domain
eplarine.com,immortal malware domain
eracou.com,immortal malware domain
filmschoolsforum.com,immortal malware domain
findbigmoneygame.cn,immortal malware domain
fnyoga.biz,immortal malware domain
forgottencelebs.com,immortal malware domain
freeguard.biz,immortal malware domain
froling.bee.pl,immortal malware domain
full-x-clips.in,immortal malware domain
gang.dothome.co.kr,immortal malware domain
gassystem.co.kr,immortal malware domain
gazacham.ps,immortal malware domain
gdfcnt.info,immortal malware domain
getfolk.com,immortal malware domain
google-newbot.cn,immortal malware domain
googlle.in,immortal malware domain
greensny.com,immortal malware domain
hoefra.at,immortal malware domain
hotel-sas.ru,immortal malware domain
hu587tiugi.vv.cc,immortal malware domain
hugebestbuy.cn,immortal malware domain
in-t-h-e.cn,immortal malware domain
inent17alexe.rr.nu,immortal malware domain
infoitpoweringgatheringon.com,immortal malware domain
intermaterials.net,immortal malware domain
iris2009.co.kr,immortal malware domain
ixeajki.cn,immortal malware domain
joy-leports.com,immortal malware domain
jquery-framework.com,immortal malware domain
jsguangji.cn,immortal malware domain
karenbrowntx.com,immortal malware domain
kfcf.co.kr,immortal malware domain
kyosoft.net,immortal malware domain
ladenas938.com,immortal malware domain
lilupophilupop.com,immortal malware domain
liteautotop.cn,immortal malware domain
litetopfindworld.cn,immortal malware domain
m77s.cn,immortal malware domain
mamj.ru,immortal malware domain
maniyakat.cn,immortal malware domain
maribit.com,immortal malware domain
matzines.com,immortal malware domain
mefa.ws,immortal malware domain
metroeple.com,immortal malware domain
microsearchstat.com,immortal malware domain
microsotf.cn,immortal malware domain
money2008.org,immortal malware domain
monidopo.bee.pl,immortal malware domain
motionritm.ru,immortal malware domain
mylftv.com,immortal malware domain
nbnjki.com,immortal malware domain
nt002.cn,immortal malware domain
nt010.cn,immortal malware domain
ntkrnlpa.cn,immortal malware domain
